Run: results/run_20260410_175156
Device: mps  |  Trainable params: 2,516,108
Config: LR=0.0003  WD=0  BS=4  AUGMENT=False  Epochs=300  Warmup=5
------------------------------------------------------------------------------------------
Epoch 141 [Hybrid ] | Train: tot=0.0717 ctr=0.0084 sz=0.0251 l1=0.0424 | Val: tot=0.1048 ctr=0.0126 sz=0.0407 l1=0.0579 | 5.3s
Epoch 142 [Hybrid ] | Train: tot=0.0716 ctr=0.0091 sz=0.0247 l1=0.0424 | Val: tot=0.1039 ctr=0.0111 sz=0.0406 l1=0.0577 | 5.2s
Epoch 143 [Hybrid ] | Train: tot=0.0723 ctr=0.0090 sz=0.0250 l1=0.0428 | Val: tot=0.1064 ctr=0.0129 sz=0.0417 l1=0.0583 | 5.3s
Epoch 144 [Hybrid ] | Train: tot=0.0728 ctr=0.0093 sz=0.0252 l1=0.0429 | Val: tot=0.1060 ctr=0.0124 sz=0.0414 l1=0.0584 | 5.2s
Epoch 145 [Hybrid ] | Train: tot=0.0713 ctr=0.0084 sz=0.0248 l1=0.0423 | Val: tot=0.1045 ctr=0.0110 sz=0.0404 l1=0.0586 | 5.4s
Epoch 146 [Hybrid ] | Train: tot=0.0706 ctr=0.0083 sz=0.0244 l1=0.0420 | Val: tot=0.1046 ctr=0.0112 sz=0.0408 l1=0.0582 | 5.2s
Epoch 147 [Hybrid ] | Train: tot=0.0719 ctr=0.0083 sz=0.0256 l1=0.0421 | Val: tot=0.1063 ctr=0.0113 sz=0.0420 l1=0.0586 | 5.2s
Epoch 148 [Hybrid ] | Train: tot=0.0712 ctr=0.0091 sz=0.0249 l1=0.0417 | Val: tot=0.1050 ctr=0.0123 sz=0.0406 l1=0.0582 | 5.2s
Epoch 149 [Hybrid ] | Train: tot=0.0702 ctr=0.0082 sz=0.0246 l1=0.0414 | Val: tot=0.1050 ctr=0.0118 sz=0.0404 l1=0.0586 | 5.3s
Epoch 150 [Hybrid ] | Train: tot=0.0714 ctr=0.0085 sz=0.0252 l1=0.0419 | Val: tot=0.1031 ctr=0.0112 sz=0.0402 l1=0.0572 | 5.2s
Epoch 151 [Hybrid ] | Train: tot=0.0708 ctr=0.0086 sz=0.0245 l1=0.0420 | Val: tot=0.1036 ctr=0.0116 sz=0.0400 l1=0.0578 | 5.2s
Epoch 152 [Hybrid ] | Train: tot=0.0711 ctr=0.0088 sz=0.0249 l1=0.0418 | Val: tot=0.1036 ctr=0.0108 sz=0.0403 l1=0.0579 | 5.2s
Epoch 153 [Hybrid ] | Train: tot=0.0706 ctr=0.0089 sz=0.0242 l1=0.0420 | Val: tot=0.1043 ctr=0.0127 sz=0.0403 l1=0.0576 | 5.2s
Epoch 154 [Hybrid ] | Train: tot=0.0691 ctr=0.0079 sz=0.0241 l1=0.0411 | Val: tot=0.1041 ctr=0.0123 sz=0.0399 l1=0.0580 | 5.2s
Epoch 155 [Hybrid ] | Train: tot=0.0698 ctr=0.0085 sz=0.0243 l1=0.0413 | Val: tot=0.1044 ctr=0.0116 sz=0.0404 l1=0.0582 | 5.2s
Epoch 156 [Hybrid ] | Train: tot=0.0695 ctr=0.0079 sz=0.0242 l1=0.0414 | Val: tot=0.1042 ctr=0.0120 sz=0.0403 l1=0.0578 | 5.2s
Epoch 157 [Hybrid ] | Train: tot=0.0685 ctr=0.0081 sz=0.0235 l1=0.0409 | Val: tot=0.1039 ctr=0.0121 sz=0.0402 l1=0.0576 | 5.2s
Epoch 158 [Hybrid ] | Train: tot=0.0680 ctr=0.0079 sz=0.0236 l1=0.0405 | Val: tot=0.1032 ctr=0.0110 sz=0.0397 l1=0.0579 | 5.2s
Epoch 159 [Hybrid ] | Train: tot=0.0678 ctr=0.0076 sz=0.0236 l1=0.0404 | Val: tot=0.1040 ctr=0.0122 sz=0.0403 l1=0.0576 | 5.2s
Epoch 160 [Hybrid ] | Train: tot=0.0683 ctr=0.0078 sz=0.0239 l1=0.0406 | Val: tot=0.1035 ctr=0.0111 sz=0.0401 l1=0.0578 | 5.2s
Epoch 161 [Hybrid ] | Train: tot=0.0679 ctr=0.0077 sz=0.0236 l1=0.0404 | Val: tot=0.1029 ctr=0.0115 sz=0.0402 l1=0.0569 | 5.2s
Epoch 162 [Hybrid ] | Train: tot=0.0685 ctr=0.0078 sz=0.0238 l1=0.0409 | Val: tot=0.1039 ctr=0.0117 sz=0.0403 l1=0.0578 | 5.4s
Epoch 163 [Hybrid ] | Train: tot=0.0692 ctr=0.0078 sz=0.0239 l1=0.0415 | Val: tot=0.1050 ctr=0.0122 sz=0.0400 l1=0.0589 | 5.2s
Epoch 164 [Hybrid ] | Train: tot=0.0697 ctr=0.0083 sz=0.0238 l1=0.0418 | Val: tot=0.1034 ctr=0.0114 sz=0.0392 l1=0.0585 | 5.2s
Epoch 165 [Hybrid ] | Train: tot=0.0679 ctr=0.0080 sz=0.0233 l1=0.0406 | Val: tot=0.1024 ctr=0.0109 sz=0.0398 l1=0.0572 | 5.2s
Epoch 166 [Hybrid ] | Train: tot=0.0679 ctr=0.0080 sz=0.0231 l1=0.0408 | Val: tot=0.1059 ctr=0.0120 sz=0.0413 l1=0.0586 | 5.3s
Epoch 167 [Hybrid ] | Train: tot=0.0686 ctr=0.0090 sz=0.0234 l1=0.0407 | Val: tot=0.1031 ctr=0.0110 sz=0.0403 l1=0.0573 | 5.2s
Epoch 168 [Hybrid ] | Train: tot=0.0676 ctr=0.0083 sz=0.0228 l1=0.0407 | Val: tot=0.1046 ctr=0.0111 sz=0.0398 l1=0.0592 | 5.2s
Epoch 169 [Hybrid ] | Train: tot=0.0681 ctr=0.0086 sz=0.0231 l1=0.0406 | Val: tot=0.1049 ctr=0.0120 sz=0.0404 l1=0.0585 | 5.2s
Epoch 170 [Hybrid ] | Train: tot=0.0669 ctr=0.0076 sz=0.0227 l1=0.0404 | Val: tot=0.1043 ctr=0.0116 sz=0.0403 l1=0.0582 | 5.4s
Epoch 171 [Hybrid ] | Train: tot=0.0729 ctr=0.0092 sz=0.0242 l1=0.0441 | Val: tot=0.1077 ctr=0.0127 sz=0.0416 l1=0.0598 | 6.0s
Epoch 172 [Hybrid ] | Train: tot=0.0735 ctr=0.0086 sz=0.0248 l1=0.0444 | Val: tot=0.1059 ctr=0.0130 sz=0.0409 l1=0.0585 | 5.4s
Epoch 173 [Hybrid ] | Train: tot=0.0698 ctr=0.0084 sz=0.0238 l1=0.0418 | Val: tot=0.1055 ctr=0.0123 sz=0.0407 l1=0.0586 | 5.3s
Epoch 174 [Hybrid ] | Train: tot=0.0685 ctr=0.0080 sz=0.0236 l1=0.0409 | Val: tot=0.1043 ctr=0.0119 sz=0.0398 l1=0.0585 | 5.2s
Epoch 175 [Hybrid ] | Train: tot=0.0674 ctr=0.0088 sz=0.0226 l1=0.0404 | Val: tot=0.1040 ctr=0.0120 sz=0.0395 l1=0.0585 | 5.2s
Epoch 176 [Hybrid ] | Train: tot=0.0681 ctr=0.0084 sz=0.0232 l1=0.0408 | Val: tot=0.1039 ctr=0.0127 sz=0.0401 l1=0.0574 | 5.2s
Epoch 177 [Hybrid ] | Train: tot=0.0668 ctr=0.0082 sz=0.0228 l1=0.0399 | Val: tot=0.1041 ctr=0.0115 sz=0.0402 l1=0.0581 | 5.2s
Epoch 178 [Hybrid ] | Train: tot=0.0664 ctr=0.0080 sz=0.0224 l1=0.0400 | Val: tot=0.1041 ctr=0.0118 sz=0.0399 l1=0.0583 | 5.2s
Epoch 179 [Hybrid ] | Train: tot=0.0671 ctr=0.0083 sz=0.0226 l1=0.0403 | Val: tot=0.1028 ctr=0.0111 sz=0.0401 l1=0.0572 | 5.2s
Epoch 180 [Hybrid ] | Train: tot=0.0670 ctr=0.0078 sz=0.0229 l1=0.0402 | Val: tot=0.1031 ctr=0.0110 sz=0.0395 l1=0.0580 | 5.2s
Epoch 181 [Hybrid ] | Train: tot=0.0663 ctr=0.0079 sz=0.0224 l1=0.0399 | Val: tot=0.1049 ctr=0.0140 sz=0.0394 l1=0.0585 | 5.9s
Epoch 182 [Hybrid ] | Train: tot=0.0674 ctr=0.0088 sz=0.0224 l1=0.0406 | Val: tot=0.1048 ctr=0.0128 sz=0.0399 l1=0.0586 | 961.4s
Epoch 183 [Hybrid ] | Train: tot=0.0667 ctr=0.0082 sz=0.0228 l1=0.0398 | Val: tot=0.1046 ctr=0.0116 sz=0.0408 l1=0.0580 | 417.4s
Epoch 184 [Hybrid ] | Train: tot=0.0659 ctr=0.0084 sz=0.0220 l1=0.0397 | Val: tot=0.1031 ctr=0.0116 sz=0.0397 l1=0.0577 | 5.2s
Epoch 185 [Hybrid ] | Train: tot=0.0655 ctr=0.0082 sz=0.0219 l1=0.0395 | Val: tot=0.1048 ctr=0.0136 sz=0.0394 l1=0.0586 | 5.1s
Epoch 186 [Hybrid ] | Train: tot=0.0665 ctr=0.0083 sz=0.0223 l1=0.0401 | Val: tot=0.1030 ctr=0.0114 sz=0.0392 l1=0.0581 | 5.3s
Epoch 187 [Hybrid ] | Train: tot=0.0650 ctr=0.0077 sz=0.0219 l1=0.0393 | Val: tot=0.1032 ctr=0.0118 sz=0.0397 l1=0.0576 | 5.3s
Epoch 188 [Hybrid ] | Train: tot=0.0639 ctr=0.0075 sz=0.0213 l1=0.0389 | Val: tot=0.1039 ctr=0.0108 sz=0.0406 l1=0.0580 | 5.2s
Epoch 189 [Hybrid ] | Train: tot=0.0639 ctr=0.0068 sz=0.0220 l1=0.0385 | Val: tot=0.1023 ctr=0.0107 sz=0.0394 l1=0.0575 | 5.1s
Epoch 190 [Hybrid ] | Train: tot=0.0665 ctr=0.0073 sz=0.0219 l1=0.0410 | Val: tot=0.1036 ctr=0.0110 sz=0.0398 l1=0.0582 | 5.1s
Epoch 191 [Hybrid ] | Train: tot=0.0643 ctr=0.0074 sz=0.0213 l1=0.0394 | Val: tot=0.1026 ctr=0.0112 sz=0.0395 l1=0.0575 | 5.1s
Epoch 192 [Hybrid ] | Train: tot=0.0637 ctr=0.0071 sz=0.0216 l1=0.0385 | Val: tot=0.1025 ctr=0.0111 sz=0.0395 l1=0.0574 | 144.5s
Epoch 193 [Hybrid ] | Train: tot=0.0640 ctr=0.0073 sz=0.0218 l1=0.0386 | Val: tot=0.1026 ctr=0.0111 sz=0.0396 l1=0.0575 | 5.7s
Epoch 194 [Hybrid ] | Train: tot=0.0629 ctr=0.0070 sz=0.0214 l1=0.0380 | Val: tot=0.1021 ctr=0.0114 sz=0.0392 l1=0.0572 | 5.0s
Epoch 195 [Hybrid ] | Train: tot=0.0632 ctr=0.0069 sz=0.0213 l1=0.0384 | Val: tot=0.1022 ctr=0.0110 sz=0.0391 l1=0.0576 | 5.2s
Epoch 196 [Hybrid ] | Train: tot=0.0639 ctr=0.0074 sz=0.0214 l1=0.0388 | Val: tot=0.1020 ctr=0.0108 sz=0.0392 l1=0.0573 | 5.1s
Epoch 197 [Hybrid ] | Train: tot=0.0633 ctr=0.0072 sz=0.0211 l1=0.0386 | Val: tot=0.1024 ctr=0.0112 sz=0.0394 l1=0.0575 | 5.1s
Epoch 198 [Hybrid ] | Train: tot=0.0629 ctr=0.0074 sz=0.0208 l1=0.0384 | Val: tot=0.1025 ctr=0.0116 sz=0.0389 l1=0.0578 | 5.1s
Epoch 199 [Hybrid ] | Train: tot=0.0630 ctr=0.0069 sz=0.0213 l1=0.0382 | Val: tot=0.1020 ctr=0.0107 sz=0.0394 l1=0.0572 | 5.2s
Epoch 200 [Hybrid ] | Train: tot=0.0619 ctr=0.0065 sz=0.0211 l1=0.0376 | Val: tot=0.1017 ctr=0.0106 sz=0.0391 l1=0.0574 | 5.1s
Epoch 201 [Hybrid ] | Train: tot=0.0633 ctr=0.0069 sz=0.0215 l1=0.0384 | Val: tot=0.1014 ctr=0.0110 sz=0.0392 l1=0.0567 | 275.3s
Epoch 202 [Hybrid ] | Train: tot=0.0622 ctr=0.0070 sz=0.0212 l1=0.0376 | Val: tot=0.1019 ctr=0.0109 sz=0.0394 l1=0.0571 | 5.7s
Epoch 203 [Hybrid ] | Train: tot=0.0627 ctr=0.0068 sz=0.0211 l1=0.0382 | Val: tot=0.1025 ctr=0.0111 sz=0.0389 l1=0.0580 | 5.1s
Epoch 204 [Hybrid ] | Train: tot=0.0624 ctr=0.0073 sz=0.0209 l1=0.0379 | Val: tot=0.1016 ctr=0.0109 sz=0.0392 l1=0.0570 | 5.3s
Epoch 205 [Hybrid ] | Train: tot=0.0627 ctr=0.0069 sz=0.0212 l1=0.0381 | Val: tot=0.1014 ctr=0.0107 sz=0.0391 l1=0.0569 | 5.2s
Epoch 206 [Hybrid ] | Train: tot=0.0630 ctr=0.0068 sz=0.0214 l1=0.0383 | Val: tot=0.1026 ctr=0.0107 sz=0.0393 l1=0.0580 | 5.2s
Epoch 207 [Hybrid ] | Train: tot=0.0630 ctr=0.0068 sz=0.0217 l1=0.0379 | Val: tot=0.1020 ctr=0.0108 sz=0.0390 l1=0.0575 | 5.2s
Epoch 208 [Hybrid ] | Train: tot=0.0636 ctr=0.0072 sz=0.0210 l1=0.0390 | Val: tot=0.1029 ctr=0.0113 sz=0.0395 l1=0.0577 | 5.4s
Epoch 209 [Hybrid ] | Train: tot=0.0633 ctr=0.0070 sz=0.0210 l1=0.0389 | Val: tot=0.1014 ctr=0.0106 sz=0.0393 l1=0.0568 | 5.2s
Epoch 210 [Hybrid ] | Train: tot=0.0622 ctr=0.0069 sz=0.0210 l1=0.0378 | Val: tot=0.1020 ctr=0.0105 sz=0.0387 l1=0.0580 | 45.3s
Epoch 211 [Hybrid ] | Train: tot=0.0616 ctr=0.0069 sz=0.0205 l1=0.0377 | Val: tot=0.1036 ctr=0.0108 sz=0.0406 l1=0.0576 | 5.1s
Epoch 212 [Hybrid ] | Train: tot=0.0618 ctr=0.0069 sz=0.0208 l1=0.0375 | Val: tot=0.1034 ctr=0.0109 sz=0.0403 l1=0.0577 | 5.1s
Epoch 213 [Hybrid ] | Train: tot=0.0623 ctr=0.0070 sz=0.0212 l1=0.0377 | Val: tot=0.1008 ctr=0.0101 sz=0.0392 l1=0.0566 | 5.2s
Epoch 214 [Hybrid ] | Train: tot=0.0609 ctr=0.0068 sz=0.0202 l1=0.0373 | Val: tot=0.1016 ctr=0.0108 sz=0.0389 l1=0.0573 | 5.2s
Epoch 215 [Hybrid ] | Train: tot=0.0623 ctr=0.0069 sz=0.0210 l1=0.0379 | Val: tot=0.1013 ctr=0.0107 sz=0.0391 l1=0.0568 | 5.2s
Epoch 216 [Hybrid ] | Train: tot=0.0612 ctr=0.0068 sz=0.0202 l1=0.0376 | Val: tot=0.1014 ctr=0.0112 sz=0.0392 l1=0.0566 | 5.1s
Epoch 217 [Hybrid ] | Train: tot=0.0620 ctr=0.0069 sz=0.0208 l1=0.0377 | Val: tot=0.1033 ctr=0.0106 sz=0.0402 l1=0.0577 | 5.1s
Epoch 218 [Hybrid ] | Train: tot=0.0618 ctr=0.0070 sz=0.0208 l1=0.0375 | Val: tot=0.1007 ctr=0.0105 sz=0.0383 l1=0.0571 | 205.7s
Epoch 219 [Hybrid ] | Train: tot=0.0616 ctr=0.0069 sz=0.0203 l1=0.0378 | Val: tot=0.1002 ctr=0.0104 sz=0.0384 l1=0.0566 | 5.2s
Epoch 220 [Hybrid ] | Train: tot=0.0613 ctr=0.0068 sz=0.0203 l1=0.0376 | Val: tot=0.1009 ctr=0.0108 sz=0.0388 l1=0.0567 | 5.3s
Epoch 221 [Hybrid ] | Train: tot=0.0616 ctr=0.0074 sz=0.0206 l1=0.0373 | Val: tot=0.1014 ctr=0.0111 sz=0.0388 l1=0.0571 | 5.2s
Epoch 222 [Hybrid ] | Train: tot=0.0605 ctr=0.0067 sz=0.0202 l1=0.0370 | Val: tot=0.1009 ctr=0.0106 sz=0.0388 l1=0.0568 | 5.2s
Epoch 223 [Hybrid ] | Train: tot=0.0608 ctr=0.0065 sz=0.0204 l1=0.0372 | Val: tot=0.1016 ctr=0.0105 sz=0.0391 l1=0.0573 | 5.1s
Epoch 224 [Hybrid ] | Train: tot=0.0605 ctr=0.0065 sz=0.0201 l1=0.0371 | Val: tot=0.1012 ctr=0.0104 sz=0.0389 l1=0.0571 | 5.1s
Epoch 225 [Hybrid ] | Train: tot=0.0638 ctr=0.0070 sz=0.0210 l1=0.0393 | Val: tot=0.1029 ctr=0.0106 sz=0.0397 l1=0.0579 | 5.1s
Epoch 226 [Hybrid ] | Train: tot=0.0628 ctr=0.0070 sz=0.0207 l1=0.0387 | Val: tot=0.1014 ctr=0.0113 sz=0.0390 l1=0.0568 | 5.1s
Epoch 227 [Hybrid ] | Train: tot=0.0622 ctr=0.0067 sz=0.0204 l1=0.0385 | Val: tot=0.1016 ctr=0.0112 sz=0.0390 l1=0.0570 | 240.3s
Epoch 228 [Hybrid ] | Train: tot=0.0614 ctr=0.0070 sz=0.0205 l1=0.0374 | Val: tot=0.1010 ctr=0.0113 sz=0.0387 l1=0.0567 | 5.1s
Epoch 229 [Hybrid ] | Train: tot=0.0613 ctr=0.0067 sz=0.0207 l1=0.0373 | Val: tot=0.1009 ctr=0.0109 sz=0.0381 l1=0.0573 | 5.1s
Epoch 230 [Hybrid ] | Train: tot=0.0608 ctr=0.0068 sz=0.0200 l1=0.0373 | Val: tot=0.1009 ctr=0.0104 sz=0.0385 l1=0.0572 | 5.2s
Epoch 231 [Hybrid ] | Train: tot=0.0609 ctr=0.0072 sz=0.0202 l1=0.0371 | Val: tot=0.1019 ctr=0.0117 sz=0.0389 l1=0.0572 | 5.2s
Epoch 232 [Hybrid ] | Train: tot=0.0608 ctr=0.0074 sz=0.0202 l1=0.0369 | Val: tot=0.1006 ctr=0.0109 sz=0.0389 l1=0.0562 | 5.1s
Epoch 233 [Hybrid ] | Train: tot=0.0616 ctr=0.0070 sz=0.0206 l1=0.0375 | Val: tot=0.1009 ctr=0.0113 sz=0.0380 l1=0.0573 | 5.1s
Epoch 234 [Hybrid ] | Train: tot=0.0610 ctr=0.0069 sz=0.0203 l1=0.0373 | Val: tot=0.1000 ctr=0.0104 sz=0.0388 l1=0.0560 | 5.1s
Epoch 235 [Hybrid ] | Train: tot=0.0609 ctr=0.0065 sz=0.0203 l1=0.0373 | Val: tot=0.1001 ctr=0.0106 sz=0.0385 l1=0.0564 | 44.3s
Epoch 236 [Hybrid ] | Train: tot=0.0602 ctr=0.0075 sz=0.0196 l1=0.0369 | Val: tot=0.1005 ctr=0.0104 sz=0.0385 l1=0.0568 | 5.2s
Epoch 237 [Hybrid ] | Train: tot=0.0606 ctr=0.0065 sz=0.0205 l1=0.0369 | Val: tot=0.1006 ctr=0.0109 sz=0.0390 l1=0.0562 | 5.4s
Epoch 238 [Hybrid ] | Train: tot=0.0615 ctr=0.0067 sz=0.0207 l1=0.0375 | Val: tot=0.1003 ctr=0.0105 sz=0.0387 l1=0.0564 | 5.6s
Epoch 239 [Hybrid ] | Train: tot=0.0600 ctr=0.0070 sz=0.0200 l1=0.0364 | Val: tot=0.1025 ctr=0.0113 sz=0.0399 l1=0.0569 | 5.3s
Epoch 240 [Hybrid ] | Train: tot=0.0607 ctr=0.0074 sz=0.0200 l1=0.0370 | Val: tot=0.1013 ctr=0.0113 sz=0.0384 l1=0.0572 | 5.2s
Epoch 241 [Hybrid ] | Train: tot=0.0605 ctr=0.0070 sz=0.0201 l1=0.0369 | Val: tot=0.1008 ctr=0.0114 sz=0.0382 l1=0.0569 | 5.1s
Epoch 242 [Hybrid ] | Train: tot=0.0598 ctr=0.0069 sz=0.0200 l1=0.0363 | Val: tot=0.1006 ctr=0.0115 sz=0.0381 l1=0.0567 | 5.1s
Epoch 243 [Hybrid ] | Train: tot=0.0610 ctr=0.0068 sz=0.0204 l1=0.0373 | Val: tot=0.1002 ctr=0.0108 sz=0.0386 l1=0.0562 | 5.1s
Epoch 244 [Hybrid ] | Train: tot=0.0600 ctr=0.0067 sz=0.0201 l1=0.0366 | Val: tot=0.1003 ctr=0.0102 sz=0.0388 l1=0.0564 | 437.8s
Epoch 245 [Hybrid ] | Train: tot=0.0604 ctr=0.0071 sz=0.0202 l1=0.0367 | Val: tot=0.0997 ctr=0.0106 sz=0.0384 l1=0.0560 | 6.0s
Epoch 246 [Hybrid ] | Train: tot=0.0591 ctr=0.0070 sz=0.0194 l1=0.0362 | Val: tot=0.1001 ctr=0.0107 sz=0.0386 l1=0.0561 | 5.3s
Epoch 247 [Hybrid ] | Train: tot=0.0607 ctr=0.0072 sz=0.0202 l1=0.0370 | Val: tot=0.0990 ctr=0.0104 sz=0.0380 l1=0.0558 | 5.1s
Epoch 248 [Hybrid ] | Train: tot=0.0600 ctr=0.0066 sz=0.0199 l1=0.0368 | Val: tot=0.1009 ctr=0.0106 sz=0.0386 l1=0.0570 | 5.2s
Epoch 249 [Hybrid ] | Train: tot=0.0597 ctr=0.0067 sz=0.0199 l1=0.0364 | Val: tot=0.1001 ctr=0.0106 sz=0.0386 l1=0.0562 | 5.1s
Epoch 250 [Hybrid ] | Train: tot=0.0587 ctr=0.0064 sz=0.0190 l1=0.0365 | Val: tot=0.1000 ctr=0.0105 sz=0.0385 l1=0.0562 | 5.2s
Epoch 251 [Hybrid ] | Train: tot=0.0592 ctr=0.0067 sz=0.0196 l1=0.0363 | Val: tot=0.1000 ctr=0.0105 sz=0.0384 l1=0.0564 | 5.1s
Epoch 252 [Hybrid ] | Train: tot=0.0596 ctr=0.0066 sz=0.0200 l1=0.0363 | Val: tot=0.1001 ctr=0.0105 sz=0.0388 l1=0.0561 | 5.1s
Epoch 253 [Hybrid ] | Train: tot=0.0615 ctr=0.0068 sz=0.0203 l1=0.0377 | Val: tot=0.0997 ctr=0.0106 sz=0.0384 l1=0.0560 | 148.6s
Epoch 254 [Hybrid ] | Train: tot=0.0587 ctr=0.0064 sz=0.0195 l1=0.0361 | Val: tot=0.1003 ctr=0.0114 sz=0.0381 l1=0.0565 | 5.1s
Epoch 255 [Hybrid ] | Train: tot=0.0597 ctr=0.0069 sz=0.0197 l1=0.0366 | Val: tot=0.1006 ctr=0.0112 sz=0.0383 l1=0.0566 | 5.2s
Epoch 256 [Hybrid ] | Train: tot=0.0595 ctr=0.0068 sz=0.0197 l1=0.0364 | Val: tot=0.0995 ctr=0.0107 sz=0.0383 l1=0.0558 | 5.9s
Epoch 257 [Hybrid ] | Train: tot=0.0593 ctr=0.0064 sz=0.0196 l1=0.0364 | Val: tot=0.1004 ctr=0.0105 sz=0.0382 l1=0.0570 | 5.1s
Epoch 258 [Hybrid ] | Train: tot=0.0592 ctr=0.0066 sz=0.0193 l1=0.0366 | Val: tot=0.1004 ctr=0.0115 sz=0.0385 l1=0.0562 | 5.1s
Epoch 259 [Hybrid ] | Train: tot=0.0606 ctr=0.0068 sz=0.0204 l1=0.0368 | Val: tot=0.1017 ctr=0.0102 sz=0.0398 l1=0.0568 | 5.1s
Epoch 260 [Hybrid ] | Train: tot=0.0598 ctr=0.0067 sz=0.0199 l1=0.0364 | Val: tot=0.1001 ctr=0.0106 sz=0.0384 l1=0.0564 | 5.2s
Epoch 261 [Hybrid ] | Train: tot=0.0597 ctr=0.0068 sz=0.0198 l1=0.0364 | Val: tot=0.1006 ctr=0.0108 sz=0.0382 l1=0.0570 | 5.1s
Epoch 262 [Hybrid ] | Train: tot=0.0589 ctr=0.0068 sz=0.0192 l1=0.0363 | Val: tot=0.1005 ctr=0.0109 sz=0.0381 l1=0.0570 | 234.8s
Epoch 263 [Hybrid ] | Train: tot=0.0602 ctr=0.0068 sz=0.0198 l1=0.0370 | Val: tot=0.0994 ctr=0.0105 sz=0.0378 l1=0.0563 | 5.8s
Epoch 264 [Hybrid ] | Train: tot=0.0587 ctr=0.0063 sz=0.0194 l1=0.0362 | Val: tot=0.0993 ctr=0.0108 sz=0.0377 l1=0.0562 | 5.1s
Epoch 265 [Hybrid ] | Train: tot=0.0586 ctr=0.0068 sz=0.0193 l1=0.0359 | Val: tot=0.0991 ctr=0.0109 sz=0.0378 l1=0.0558 | 5.3s
Epoch 266 [Hybrid ] | Train: tot=0.0596 ctr=0.0066 sz=0.0196 l1=0.0367 | Val: tot=0.0994 ctr=0.0109 sz=0.0376 l1=0.0563 | 5.1s
Epoch 267 [Hybrid ] | Train: tot=0.0592 ctr=0.0066 sz=0.0196 l1=0.0362 | Val: tot=0.0987 ctr=0.0100 sz=0.0382 l1=0.0555 | 5.1s
Epoch 268 [Hybrid ] | Train: tot=0.0586 ctr=0.0066 sz=0.0193 l1=0.0361 | Val: tot=0.0988 ctr=0.0106 sz=0.0382 l1=0.0554 | 5.1s
Epoch 269 [Hybrid ] | Train: tot=0.0589 ctr=0.0066 sz=0.0194 l1=0.0363 | Val: tot=0.0993 ctr=0.0102 sz=0.0386 l1=0.0557 | 5.1s
Epoch 270 [Hybrid ] | Train: tot=0.0591 ctr=0.0064 sz=0.0197 l1=0.0363 | Val: tot=0.0990 ctr=0.0104 sz=0.0389 l1=0.0549 | 625.7s
Epoch 271 [Hybrid ] | Train: tot=0.0588 ctr=0.0066 sz=0.0194 l1=0.0361 | Val: tot=0.0992 ctr=0.0101 sz=0.0382 l1=0.0560 | 6.6s
Epoch 272 [Hybrid ] | Train: tot=0.0588 ctr=0.0069 sz=0.0195 l1=0.0359 | Val: tot=0.1005 ctr=0.0110 sz=0.0386 l1=0.0565 | 5.6s
Epoch 273 [Hybrid ] | Train: tot=0.0595 ctr=0.0068 sz=0.0195 l1=0.0366 | Val: tot=0.1006 ctr=0.0118 sz=0.0386 l1=0.0561 | 5.3s
Epoch 274 [Hybrid ] | Train: tot=0.0583 ctr=0.0066 sz=0.0192 l1=0.0358 | Val: tot=0.0994 ctr=0.0109 sz=0.0381 l1=0.0558 | 5.1s
Epoch 275 [Hybrid ] | Train: tot=0.0582 ctr=0.0064 sz=0.0191 l1=0.0359 | Val: tot=0.0982 ctr=0.0104 sz=0.0377 l1=0.0553 | 5.1s
Epoch 276 [Hybrid ] | Train: tot=0.0590 ctr=0.0070 sz=0.0195 l1=0.0359 | Val: tot=0.0990 ctr=0.0105 sz=0.0377 l1=0.0561 | 5.2s
Epoch 277 [Hybrid ] | Train: tot=0.0592 ctr=0.0070 sz=0.0195 l1=0.0362 | Val: tot=0.0985 ctr=0.0104 sz=0.0385 l1=0.0549 | 5.1s
Epoch 278 [Hybrid ] | Train: tot=0.0579 ctr=0.0065 sz=0.0188 l1=0.0358 | Val: tot=0.0995 ctr=0.0105 sz=0.0383 l1=0.0560 | 5.1s
Epoch 279 [Hybrid ] | Train: tot=0.0579 ctr=0.0065 sz=0.0185 l1=0.0361 | Val: tot=0.0982 ctr=0.0101 sz=0.0376 l1=0.0555 | 202.1s
Epoch 280 [Hybrid ] | Train: tot=0.0586 ctr=0.0066 sz=0.0194 l1=0.0358 | Val: tot=0.0994 ctr=0.0101 sz=0.0385 l1=0.0559 | 5.4s
Epoch 281 [Hybrid ] | Train: tot=0.0585 ctr=0.0065 sz=0.0193 l1=0.0360 | Val: tot=0.0991 ctr=0.0107 sz=0.0383 l1=0.0554 | 5.1s
Epoch 282 [Hybrid ] | Train: tot=0.0580 ctr=0.0064 sz=0.0191 l1=0.0358 | Val: tot=0.0999 ctr=0.0111 sz=0.0386 l1=0.0558 | 5.2s
Epoch 283 [Hybrid ] | Train: tot=0.0582 ctr=0.0067 sz=0.0190 l1=0.0358 | Val: tot=0.0986 ctr=0.0114 sz=0.0378 l1=0.0550 | 6.2s
Epoch 284 [Hybrid ] | Train: tot=0.0583 ctr=0.0067 sz=0.0191 l1=0.0359 | Val: tot=0.0984 ctr=0.0100 sz=0.0378 l1=0.0555 | 5.2s
